Time (s);Timestamp;Pressure (hPa);Temperature (°C);Altitude (m);Accel_X (m/s²);Accel_Y (m/s²);Accel_Z (m/s²);Gyro_X (°/s);Gyro_Y (°/s);Gyro_Z (°/s);Mag_X (µT);Mag_Y (µT);Mag_Z (µT);GPS_Latitude;GPS_Longitude;GPS_Altitude (m)
32.79;2025-04-18 15:55:16;1010.5453007740543;34.01348540538878;16.04871321703773;30.67690587158203;2.3918074584960936;1.0414777221679687;5.283151760473283;-0.4519203805801527;-0.450321605648855;0.0;0.0;0.0;0.0;0.0;0.0
32.92;2025-04-18 15:55:16;1009.445143957247;34.016002745140256;25.233267031914924;29.66176436767578;2.3582886352539063;0.7134720947265625;5.449690815816794;-0.28671363767938934;-0.542517626687023;0.0;0.0;0.0;0.0;0.0;0.0
33.06;2025-04-18 15:55:16;1008.7140272959753;34.016002745140256;31.34140832808977;29.072790759277343;0.4381389038085937;1.1635820068359375;4.569565216137406;-0.2089065910229008;-0.4985513160763359;0.0;0.0;0.0;0.0;0.0;0.0
33.19;2025-04-18 15:55:16;1008.7141156971204;34.01656215397392;31.34066956077788;29.333758740234373;0.17477672119140625;2.645592834472656;3.502382949496184;0.1465543687022901;-0.13136600685496183;0.0;0.0;0.0;0.0;0.0;0.0
33.34;2025-04-18 15:55:16;1008.0640380849736;34.02075772022637;36.77477818945347;29.02969512939453;-0.05027823486328125;0.076614453125;2.632915849358779;0.3962297204732825;0.035705973465648855;0.0;0.0;0.0;0.0;0.0;0.0
33.46;2025-04-18 15:55:16;1006.980126868884;34.02075772022637;45.8416882685376;29.115886389160156;1.0031704956054688;-0.8475473876953125;2.0349740250534354;0.23022359010687027;0.2440796395114504;0.0;0.0;0.0;0.0;0.0;0.0
33.6;2025-04-18 15:55:17;1006.9805684524422;34.023554764394675;45.83799281630917;28.909985046386716;0.09576806640624999;0.7589619262695312;1.5628024953435116;-0.10392037053435114;0.018918836687022902;0.0;0.0;0.0;0.0;0.0;0.0
33.73;2025-04-18 15:55:17;1005.1489337834354;34.023554764394675;61.177574772536936;30.123845288085935;-0.009576806640625;1.0031704956054688;1.3594916165801527;0.06821439706870229;-0.09832465827480917;0.0;0.0;0.0;0.0;0.0;0.0
33.87;2025-04-18 15:55:17;1003.5788692581505;34.02607210414617;74.34458427464553;28.0791970703125;1.618480322265625;0.9241618408203125;1.002698344412214;0.12417151966412214;0.09725880832061069;0.0;0.0;0.0;0.0;0.0;0.0
34.0;2025-04-18 15:55:17;1003.5784285015066;34.02327505997785;74.34828292683167;7.56567724609375;-0.2442085693359375;-0.36391865234375;0.5409188517557253;0.35812558461068705;-0.2816508503969466;0.0;0.0;0.0;0.0;0.0;0.0
34.14;2025-04-18 15:55:17;1003.323147114278;34.02327505997785;76.49072250737302;-2.748543505859375;-2.4756045166015626;-3.440467785644531;-0.2619326262442748;-0.08819908370992367;0.11564472003053436;0.0;0.0;0.0;0.0;0.0;0.0
34.27;2025-04-18 15:55:17;1003.3234115310692;34.02495328647883;76.48850317091492;-3.1771056030273437;1.5729904907226562;0.9840168823242187;-0.8337611266717558;-0.09272894601526718;0.139626344;0.0;0.0;0.0;0.0;0.0;0.0
34.41;2025-04-18 15:55:17;1004.2632680902254;34.03334441898376;68.60297102895075;-2.7581203125;1.4987702392578124;1.7932570434570312;-0.7943246783664123;0.3762450338320611;-0.4172802570687023;0.0;0.0;0.0;0.0;0.0;0.0
34.54;2025-04-18 15:55:18;1003.5633938978589;34.03334441898376;74.47444805115161;-2.4947581298828125;-0.6751648681640625;-2.118868469238281;-1.124738164167939;0.09939050822900765;0.10072282067175574;0.0;0.0;0.0;0.0;0.0;0.0
34.67;2025-04-18 15:55:18;1003.5644957793774;34.040337029404526;74.46520139567704;-2.2960393920898436;1.1276689819335937;0.7996633544921875;-1.0735773663664123;-0.07167840941984734;0.1700030676946565;0.0;0.0;0.0;0.0;0.0;0.0
34.8;2025-04-18 15:55:18;1002.7873443751345;34.04257466473918;80.98886292704721;-2.1452046874999997;0.07900865478515624;0.06943184814453125;-0.9869770575877863;0.3831730585343512;0.07913935909923665;0.0;0.0;0.0;0.0;0.0;0.0
34.93;2025-04-18 15:55:18;1002.0675834697057;34.04257466473918;87.03442236604684;-2.0733786376953125;0.10773907470703124;-0.9409212524414062;-1.010159294091603;0.12070750731297711;0.0639509972519084;0.0;0.0;0.0;0.0;0.0;0.0
35.05;2025-04-18 15:55:18;1002.0679798199245;34.04509200449064;87.03109229477357;-1.9105729248046874;-0.13646949462890623;-0.14125789794921875;-1.0357396929923666;-0.13136600685496183;0.06208575983206107;0.0;0.0;0.0;0.0;0.0;0.0
35.18;2025-04-18 15:55:18;1001.4005162203192;34.04509200449064;92.64052690139584;-1.608903515625;-0.35673604736328124;0.30885201416015623;-0.9563338714045803;0.07034609697709923;0.14122511893129774;0.0;0.0;0.0;0.0;0.0;0.0
35.32;2025-04-18 15:55:18;1000.8141740959098;34.046210822157974;97.5707064367862;-1.5418658691406248;-0.1292868896484375;-0.38307226562499996;-0.8910505617099238;0.17053599267175576;0.20277795378625957;0.0;0.0;0.0;0.0;0.0;0.0
35.45;2025-04-18 15:55:18;1000.8136459939988;34.042854369156004;97.57514796531905;-1.3766659545898436;0.258573779296875;-0.39264907226562495;-0.8934487241068704;0.05169372277862596;0.1665390553435115;0.0;0.0;0.0;0.0;0.0;0.0
35.58;2025-04-18 15:55:19;1000.2407300025179;34.042854369156004;102.39469728208502;-1.2234370483398436;-0.105344873046875;-0.028730419921875;-0.8369586765343513;0.008260337145038169;0.09113017108396948;0.0;0.0;0.0;0.0;0.0;0.0
35.7;2025-04-18 15:55:19;1000.2414339161251;34.04732963982529;102.38877436836222;-1.1252747802734375;-0.4644751220703125;-0.19393033447265623;-0.8063154903511451;0.04076876074809161;0.16787136778625958;0.0;0.0;0.0;0.0;0.0;0.0
35.84;2025-04-18 15:55:19;999.772263540259;34.046770230991626;106.33724572717828;-0.9457096557617187;-0.17956512451171874;-0.05746083984375;-0.7911271285038168;0.016254211801526718;0.23715161480916033;0.0;0.0;0.0;0.0;0.0;0.0
35.97;2025-04-18 15:55:19;999.3155303095284;34.046770230991626;110.18248929349852;-0.8930372192382812;-0.19153613281249998;-0.33518823242187495;-0.7615497922748092;-0.04156814821374046;0.24221440209160308;0.0;0.0;0.0;0.0;0.0;0.0
36.1;2025-04-18 15:55:19;999.3156622260072;34.04760934424213;110.1813784813598;-0.7541735229492187;0.0047884033203125;-0.39264907226562495;-0.7818009414045802;-0.05249311024427481;0.20624196613740461;0.0;0.0;0.0;0.0;0.0;0.0
36.22;2025-04-18 15:55:19;998.92;34.05;113.48;-0.68;-0.29;-0.12;-0.71;-0.05;0.21;0.00;0.00;0.00;0.000000;0.000000;0.0
36.35;2025-04-18 15:55:19;998.92;34.05;113.48;-0.69;-0.40;-0.16;-0.69;-0.06;0.30;0.00;0.00;0.00;0.000000;0.000000;0.0
36.48;2025-04-18 15:55:19;998.58;34.06;116.41;-0.51;-0.25;-0.29;-0.66;-0.10;0.34;0.00;0.00;0.00;0.000000;0.000000;0.0
36.62;2025-04-18 15:55:20;998.27;34.06;119.01;-0.45;-0.16;-0.29;-0.62;-0.17;0.32;0.00;0.00;0.00;0.000000;0.000000;0.0
36.75;2025-04-18 15:55:20;998.27;34.06;119.01;-0.41;-0.06;-0.17;-0.60;-0.24;0.28;0.00;0.00;0.00;0.000000;0.000000;0.0
36.88;2025-04-18 15:55:20;998.02;34.06;121.12;-0.36;-0.26;-0.17;-0.59;-0.28;0.26;0.00;0.00;0.00;0.000000;0.000000;0.0
37.01;2025-04-18 15:55:20;997.77;34.06;123.19;-0.33;-0.29;-0.13;-0.59;-0.29;0.28;0.00;0.00;0.00;0.000000;0.000000;0.0
37.14;2025-04-18 15:55:20;997.77;34.07;123.18;-0.34;-0.39;-0.08;-0.57;-0.30;0.32;0.00;0.00;0.00;0.000000;0.000000;0.0
37.26;2025-04-18 15:55:20;997.61;34.07;124.57;-0.27;-0.28;-0.31;-0.56;-0.35;0.34;0.00;0.00;0.00;0.000000;0.000000;0.0
37.39;2025-04-18 15:55:20;997.61;34.07;124.57;-0.19;-0.29;-0.31;-0.55;-0.40;0.34;0.00;0.00;0.00;0.000000;0.000000;0.0
38.07;2025-04-18 15:55:21;997.34;34.08;126.84;-0.15;-0.11;-0.29;-0.51;-0.62;0.16;0.00;0.00;0.00;0.000000;0.000000;0.0
38.19;2025-04-18 15:55:21;997.34;34.08;126.84;-0.19;-0.17;-0.40;-0.50;-0.62;0.12;0.00;0.00;0.00;0.000000;0.000000;0.0
38.32;2025-04-18 15:55:21;997.33;34.08;126.93;-0.15;-0.11;-0.14;-0.50;-0.60;0.08;0.00;0.00;0.00;0.000000;0.000000;0.0
38.45;2025-04-18 15:55:21;997.40;34.09;126.33;-0.18;-0.24;-0.13;-0.49;-0.59;0.05;0.00;0.00;0.00;0.000000;0.000000;0.0
38.58;2025-04-18 15:55:22;997.40;34.10;126.32;-0.22;-0.11;-0.15;-0.49;-0.57;0.03;0.00;0.00;0.00;0.000000;0.000000;0.0
38.71;2025-04-18 15:55:22;997.54;34.10;125.11;-0.28;0.03;-0.07;-0.49;-0.53;-0.01;0.00;0.00;0.00;0.000000;0.000000;0.0
38.84;2025-04-18 15:55:22;997.54;34.10;125.11;0.01;0.04;-0.17;-0.48;-0.48;-0.07;0.00;0.00;0.00;0.000000;0.000000;0.0
38.97;2025-04-18 15:55:22;997.69;34.10;123.87;-0.28;-3.18;2.96;-0.37;-0.46;0.08;0.00;0.00;0.00;0.000000;0.000000;0.0
39.1;2025-04-18 15:55:22;998.30;34.10;118.76;-1.72;-1.91;1.79;-2.69;0.12;-0.58;0.00;0.00;0.00;0.000000;0.000000;0.0
39.24;2025-04-18 15:55:22;998.30;34.13;118.72;-2.53;2.82;0.86;-2.75;-0.20;1.02;0.00;0.00;0.00;0.000000;0.000000;0.0
39.37;2025-04-18 15:55:22;1000.20;34.13;102.70;-3.88;5.74;2.75;-0.15;-1.84;1.47;0.00;0.00;0.00;0.000000;0.000000;0.0
39.5;2025-04-18 15:55:22;1000.70;34.13;98.55;-7.98;22.62;0.01;6.67;-2.08;5.70;0.00;0.00;0.00;0.000000;0.000000;0.0
39.64;2025-04-18 15:55:23;1000.70;34.14;98.55;-9.79;20.05;-1.61;-3.68;1.25;8.73;0.00;0.00;0.00;0.000000;0.000000;0.0
39.75;2025-04-18 15:55:23;998.53;34.14;116.79;-4.29;-0.43;-1.66;-4.66;-4.21;7.42;0.00;0.00;0.00;0.000000;0.000000;0.0
39.89;2025-04-18 15:55:23;998.53;34.14;116.79;2.66;-6.74;-22.38;-3.33;-5.59;3.74;0.00;0.00;0.00;0.000000;0.000000;0.0
40.01;2025-04-18 15:55:23;998.63;34.14;115.94;2.59;2.63;-19.82;-5.38;-0.22;1.54;0.00;0.00;0.00;0.000000;0.000000;0.0
40.14;2025-04-18 15:55:23;999.33;34.16;110.03;1.88;7.45;-9.26;-2.17;-0.02;1.35;0.00;0.00;0.00;0.000000;0.000000;0.0
40.26;2025-04-18 15:55:23;999.33;34.15;110.03;3.82;9.04;-5.71;0.97;0.92;1.38;0.00;0.00;0.00;0.000000;0.000000;0.0
40.39;2025-04-18 15:55:23;999.80;34.15;106.13;4.83;4.64;-7.12;3.88;2.33;1.31;0.00;0.00;0.00;0.000000;0.000000;0.0
40.52;2025-04-18 15:55:23;999.80;34.15;106.13;6.31;1.62;-4.04;3.67;3.15;-0.89;0.00;0.00;0.00;0.000000;0.000000;0.0
40.65;2025-04-18 15:55:24;1000.12;34.15;103.43;11.43;3.92;-1.78;6.74;2.18;-0.92;0.00;0.00;0.00;0.000000;0.000000;0.0
40.77;2025-04-18 15:55:24;1000.63;34.15;99.14;3.94;-12.90;6.06;8.73;1.38;3.64;0.00;0.00;0.00;0.000000;0.000000;0.0
