Time (s);Timestamp;Pressure (hPa);Temperature (°C);Altitude (m);Accel_X (m/s²);Accel_Y (m/s²);Accel_Z (m/s²);Gyro_X (°/s);Gyro_Y (°/s);Gyro_Z (°/s);Mag_X (µT);Mag_Y (µT);Mag_Z (µT);GPS_Latitude;GPS_Longitude;GPS_Altitude (m)
12.38;2025-05-04 11:23:01;979.7769652599476;41.26538182055856;103.87082336328575;11.130643518066405;0.5530605834960938;2.7054478759765623;-0.02558039890076336;-1.427173088671756;-0.41594794462595425;-48.9;5.55;-30.15;0.0;0.0;0.0
12.51;2025-05-04 11:23:01;979.913699160414;41.29978546382874;102.69638385820956;11.750741748046874;2.559401574707031;4.402936853027343;0.9949709322442749;-2.6475712862290077;-0.3797090461832061;-45.75;7.199999999999999;-43.05;0.0;0.0;0.0
12.63;2025-05-04 11:23:01;980.0466882995815;41.29978546382874;101.55423626934916;13.376404675292967;3.4644098022460934;-0.13407529296874998;-0.9105023233740459;-2.9265575117404583;0.638177660076336;-36.75;5.3999999999999995;-58.05;0.0;0.0;0.0
12.76;2025-05-04 11:23:01;980.0510798202838;41.32803560992865;101.51652281278558;13.194445349121093;2.2840683837890623;-0.22744915771484372;-3.014756595450382;-1.6403430795114506;0.13456355671755726;-28.65;15.75;-61.05;0.0;0.0;0.0
12.89;2025-05-04 11:23:01;980.1420216508096;41.32803560992865;100.73556424576223;12.804190478515624;3.641580725097656;4.352658618164062;-3.476269625618321;-2.3627228859694656;0.32508423603053443;-24.0;29.099999999999998;-50.55;0.0;0.0;0.0
13.03;2025-05-04 11:23:01;980.2402441649277;41.36971156803642;99.89214906370663;11.346121667480467;1.9919757812499999;0.5674257934570313;-2.781335455480916;-3.3243860071450384;-0.4830964917404581;-15.0;33.449999999999996;-42.9;0.0;0.0;0.0
13.15;2025-05-04 11:23:01;980.247332184486;41.41530338797982;99.83128844190031;10.050858569335936;4.414907861328125;0.8379705810546875;-5.7928945010687025;-2.0450995996183208;-0.7410321806564887;-9.6;36.6;-24.0;0.0;0.0;0.0
13.29;2025-05-04 11:23:01;980.3188634069043;41.41530338797982;99.21711218481315;10.462661254882812;1.1516109985351561;4.525041137695312;-6.1091854749770995;-2.6166616375572525;-0.9494058467022902;-11.1;19.2;5.85;0.0;0.0;0.0
13.42;2025-05-04 11:23:02;980.3250819760475;41.45530111958661;99.16372046639846;12.425906616210936;-0.055066638183593745;1.7501614135742187;-3.835727522671756;-2.4615804692213743;-2.9899755840152675;-21.599999999999998;-2.25;14.25;0.0;0.0;0.0
13.55;2025-05-04 11:23:02;980.4421807518715;41.49110328494095;98.15837882896415;14.089876770019531;3.9145197143554684;1.8363526733398436;-5.304202297068703;-0.7508912927328245;-2.598542188335878;-30.15;-15.45;9.0;0.0;0.0;0.0
13.68;2025-05-04 11:23:02;980.5545110772671;41.49110328494095;97.19406768068477;13.09388887939453;-0.74699091796875;2.592920397949219;-5.019353896809161;-0.3663859217557252;-1.6984319020152674;-36.75;-33.9;-2.55;0.0;0.0;0.0
13.82;2025-05-04 11:23:02;980.560860889544;41.53194012979823;97.13955973993376;11.051634863281249;-1.8435352783203125;1.6352397338867186;-2.4967535177099243;0.5539755136946566;-2.5663002272213746;-44.699999999999996;-31.65;-14.25;0.0;0.0;0.0
13.95;2025-05-04 11:23:02;980.6246988834346;41.53194012979823;96.59157869687999;9.504980590820312;-0.22026655273437498;3.756502404785156;-0.6722848586106871;0.33067994829007635;-2.7866647052519085;-47.1;-19.05;-15.149999999999999;0.0;0.0;0.0
14.08;2025-05-04 11:23:02;980.7034364873583;41.56802199956938;95.9157401866179;10.153809240722655;1.4245499877929686;3.4644098022460934;-0.20943951600000002;-0.9163644981221375;-2.0965268599083973;-48.0;-4.2;-16.05;0.0;0.0;0.0
14.2;2025-05-04 11:23:02;980.707959982865;41.59711125891978;95.87691442572017;11.937489477539062;0.9888052856445312;2.5641899780273434;0.19132006677862595;-1.7415988251603056;-1.5675988201374047;-48.3;5.3999999999999995;-27.3;0.0;0.0;0.0
14.33;2025-05-04 11:23:02;980.8020895199359;41.59711125891978;95.06902104664466;13.723563916015625;0.74699091796875;1.0223241088867188;0.5065451907328244;-1.73840127529771;-1.478866811450382;-45.15;14.85;-37.05;0.0;0.0;0.0
14.46;2025-05-04 11:23:03;980.805047343564;41.61613115926427;95.04363570603587;12.102689392089843;3.143586779785156;2.2170307373046874;0.06928024702290077;-1.790894385541985;-1.2209311225343513;-34.949999999999996;21.15;-49.65;0.0;0.0;0.0
14.59;2025-05-04 11:23:03;980.88557181465;41.661163570374015;94.3525631655627;10.548852514648438;3.564966271972656;2.806004345703125;-1.6203583928702292;-2.5647014522900764;-0.07887289661068704;-26.7;24.75;-49.65;0.0;0.0;0.0
14.72;2025-05-04 11:23:03;980.967167248659;41.661163570374015;93.65234632356362;10.007762939453125;2.269703173828125;0.842758984375;-2.318756575358779;-2.875396713938932;-0.18918836687022905;-20.099999999999998;29.25;-49.949999999999996;0.0;0.0;0.0
14.85;2025-05-04 11:23:03;980.9733009074464;41.70060189314715;93.59971181363802;10.225635290527343;3.2632968627929686;0.7924807495117187;-4.008128752763359;-2.3715161480916036;-0.5537090512061069;-12.6;36.3;-36.9;0.0;0.0;0.0
14.98;2025-05-04 11:23:03;981.0301666661314;41.73640405850148;93.11174474126328;9.787496386718749;2.4301146850585935;2.0877438476562498;-5.283684685450382;-2.2718591773740457;-0.8982450489007635;-8.7;32.25;-10.65;0.0;0.0;0.0
15.1;2025-05-04 11:23:03;981.1097342549966;41.73640405850148;92.42901090783367;10.51533369140625;0.7709329345703124;2.7748797241210936;-4.818441180442749;-2.0168545758320615;-1.9553017409770994;-13.35;11.549999999999999;9.75;0.0;0.0;0.0
15.23;2025-05-04 11:23:03;981.1157813477804;41.77528297244095;92.37712534691701;12.140996618652343;1.438915197753906;3.265691064453125;-4.171736720732825;-1.4548851874809163;-2.4306708205496186;-21.15;-8.1;13.5;0.0;0.0;0.0
15.36;2025-05-04 11:23:04;981.2236136953069;41.77528297244095;91.45194044611843;12.959813586425781;0.7278373046875;3.5529952636718747;-3.0291455698320613;-1.4293047885801526;-2.5050138548549623;-29.849999999999998;-23.7;6.3;0.0;0.0;0.0
15.48;2025-05-04 11:23:04;981.2292695859203;41.81164454662894;91.40341604980006;11.722011328125;1.3311761230468748;1.3144167114257812;-3.007828570748092;-0.8041837904427482;-2.253739728152672;-38.55;-24.45;-3.0;0.0;0.0;0.0
15.62;2025-05-04 11:23:04;981.3088211889805;41.840174397145674;90.7209315262253;10.474632263183594;0.4213794921875;2.1883003173828124;-3.1655743639694656;0.20411026622900766;-1.7546554870992368;-43.949999999999996;-24.3;-7.6499999999999995;0.0;0.0;0.0
15.75;2025-05-04 11:23:04;981.3681821057093;41.840174397145674;90.21169495957503;9.710881933593749;-1.2641384765625;3.9983167724609374;-1.0024318819236642;-0.25953446384732826;-1.8092802972519084;-46.199999999999996;-20.4;-13.049999999999999;0.0;0.0;0.0
15.88;2025-05-04 11:23:04;981.3734468249392;41.87401863158219;90.16653197666739;9.045293872070312;0.040701428222656245;3.1866824096679687;1.7661133741068704;-1.5758591572824427;-2.190055193389313;-48.0;-6.45;-18.9;0.0;0.0;0.0
16.01;2025-05-04 11:23:04;981.4465336901875;41.87401863158219;89.53958227346044;9.469067565917967;1.8698714965820311;1.5418658691406248;1.810346147206107;-2.1682052693282445;-1.3312465927938932;-48.3;6.1499999999999995;-31.349999999999998;0.0;0.0;0.0
16.13;2025-05-04 11:23:04;981.5505596788737;41.90422670859991;88.64729748557245;11.635820068359374;3.2441432495117186;1.254561669921875;-0.520134777648855;-1.9028086307328247;-0.2544716765648855;-42.449999999999996;7.6499999999999995;-46.8;0.0;0.0;0.0
16.27;2025-05-04 11:23:04;981.5564340974878;41.941986804872045;88.59691183842597;13.481749548339844;2.379836450195312;2.9855694702148434;-1.5833201069618323;-2.146888270244275;0.17773047986259544;-37.199999999999996;11.85;-52.199999999999996;0.0;0.0;0.0
16.4;2025-05-04 11:23:05;981.6537343828951;41.941986804872045;87.76239023680665;11.79144317626953;2.2098481323242187;1.235408056640625;-1.3722818160305343;-2.683810184671756;-0.15508116833587787;-31.049999999999997;15.149999999999999;-56.85;0.0;0.0;0.0
16.53;2025-05-04 11:23:05;981.6600442820709;41.9825439453125;87.70827403220495;10.517727893066406;3.5410242553710933;-0.16519991455078123;-3.151984777053435;-2.0802726481068703;-0.14335681883969467;-20.25;25.2;-56.85;0.0;0.0;0.0
16.66;2025-05-04 11:23:05;981.7285258030807;42.023101085752955;87.12096739022168;10.182539660644531;2.6671406494140624;1.6208745239257811;-4.318824014412215;-1.7829005108854965;-0.24594487693129774;-14.399999999999999;35.55;-41.25;0.0;0.0;0.0
16.79;2025-05-04 11:23:05;981.8028045916425;42.023101085752955;86.4839801119417;9.868899243164062;1.0534487304687499;2.999934680175781;-3.6553324179236646;-1.9155988301832063;-1.1929525612366414;-10.35;34.35;-17.099999999999998;0.0;0.0;0.0
16.92;2025-05-04 11:23:05;981.8093760843786;42.06533645269438;86.42762731196119;10.149020837402343;2.3511060302734372;4.357447021484375;-3.2796203090687026;-2.2963737263206108;-1.8726983695267176;-5.7;29.099999999999998;-0.8999999999999999;0.0;0.0;0.0
17.09;2025-05-04 11:23:05;981.8864761526861;42.06533645269438;85.7664906412637;12.263100903320312;2.8850130004882812;3.6200329101562496;-4.496021569297711;-2.7213813955572523;-1.8457856581832064;-13.35;10.35;11.7;0.0;0.0;0.0
17.22;2025-05-04 11:23:05;982.014557574727;42.09470541646161;84.66827940318765;12.820949890136719;1.7908628417968748;0.6703764648437499;-5.76731410216794;-1.3344441426564886;-2.0328423251450385;-23.25;-18.3;13.95;0.0;0.0;0.0
17.36;2025-05-04 11:23:05;982.0205639740036;42.13330462598425;84.61678145423181;13.043610644531249;-1.3670891479492187;2.6001030029296874;-5.813678575175572;0.3757121088549619;-1.528428834320611;-27.75;-40.35;-1.2;0.0;0.0;0.0
17.5;2025-05-04 11:23:06;982.1141986981767;42.13330462598425;83.8140046232923;12.797007873535156;-4.024652990722656;1.9632453613281249;-2.135163920748092;0.906238923557252;-2.6630261105648856;-33.9;-44.4;-14.85;0.0;0.0;0.0
17.64;2025-05-04 11:23:06;982.1197701386938;42.16910679133858;83.76623985985238;12.23197628173828;0.8283937744140625;2.925714428710937;-0.025047473923664125;0.49748546612213745;-3.2071425121832062;-45.75;-29.25;-13.799999999999999;0.0;0.0;0.0
17.8;2025-05-04 11:23:06;982.1957964303261;42.19344107560285;83.11447741480141;14.317325927734375;1.9967641845703124;2.882618798828125;-0.8604073755267176;-0.43619909375572524;-1.9036080181984734;-47.699999999999996;-16.2;-14.25;0.0;0.0;0.0
17.95;2025-05-04 11:23:06;982.3043492846446;42.19344107560285;82.18394023275478;12.883199133300781;-0.8762778076171874;1.6448165405273436;0.05435834766412214;-0.8481501010534352;-1.8806922441832064;-48.6;-5.85;-16.2;0.0;0.0;0.0
18.11;2025-05-04 11:23:06;982.3096600931319;42.227565014456204;82.13841703693119;11.145008728027342;0.15322890625;1.5586252807617187;1.3536294418320614;-1.0962266778931298;-2.3344778621832063;-45.6;10.5;-27.15;0.0;0.0;0.0
18.25;2025-05-04 11:23:06;982.3649417940941;42.227565014456204;81.66456510652323;10.000580334472655;4.187458703613281;1.4724340209960938;0.13456355671755726;-1.7296080131755727;-1.2108055479694657;-41.699999999999996;18.15;-34.35;0.0;0.0;0.0
18.41;2025-05-04 11:23:06;982.4438110877617;42.25469634288878;80.988567438235;8.652644799804687;2.655169641113281;2.224213342285156;-1.5236325095267176;-2.061886736396947;-0.27658806311450385;-36.0;21.9;-40.5;0.0;0.0;0.0
18.57;2025-05-04 11:23:07;982.4483386585955;42.28378560223916;80.94976244836937;8.2743609375;2.664746447753906;2.77727392578125;-1.455684574946565;-3.010493195633588;-0.1334977067633588;-29.25;26.849999999999998;-43.949999999999996;0.0;0.0;0.0
18.74;2025-05-04 11:23:07;982.5185428185486;42.28378560223916;80.34807383372504;10.05564697265625;4.043806604003906;1.1037269653320312;-3.0621869184122144;-3.4128515533435118;0.2915099624732825;-25.05;29.099999999999998;-44.699999999999996;0.0;0.0;0.0
18.88;2025-05-04 11:23:07;982.5232011726537;42.313713974840056;80.3081503852134;12.835315100097656;1.9608511596679685;-1.2952630981445312;-5.702030792473283;-2.6422420364580153;-0.4068882200152672;-23.849999999999998;35.1;-32.4;0.0;0.0;0.0
19.02;2025-05-04 11:23:07;982.6293068961025;42.34504086952509;79.39883499945194;13.089100476074218;0.10773907470703124;1.5825672973632812;-6.620260528015268;-0.8017856280458016;-1.650468654076336;-19.05;23.7;0.44999999999999996;0.0;0.0;0.0
19.19;2025-05-04 11:23:07;982.7156727656239;42.34504086952509;78.65874686975695;11.81059678955078;-1.2737152832031249;4.726154077148437;-4.028912826870229;-0.7013292698625955;-2.4229434083816797;-16.5;0.44999999999999996;15.149999999999999;0.0;0.0;0.0
19.34;2025-05-04 11:23:07;982.7200703583251;42.373291015625;78.62106433987732;9.873687646484374;0.5410895751953124;2.8012159423828122;-1.6179602304732827;-1.2313231595877865;-2.944943423450382;-21.9;-8.1;13.799999999999999;0.0;0.0;0.0
19.5;2025-05-04 11:23:07;982.7975208709295;42.373291015625;77.95742105859308;10.077194787597655;3.2130186279296873;2.166752502441406;-2.5497795529312977;-1.0517274423053438;-1.9587657533282443;-28.5;-12.9;9.6;0.0;0.0;0.0
19.64;2025-05-04 11:23:07;982.8026153294657;42.406016432394196;77.91377011166324;10.9941740234375;0.27293898925781246;2.8275521606445313;-2.1564809198320614;-1.348833117038168;-1.4484900877557254;-34.949999999999996;-21.599999999999998;3.5999999999999996;0.0;0.0;0.0
19.81;2025-05-04 11:23:08;982.8861045646491;42.43706362266241;77.19843379706707;11.0707884765625;-0.031124621582031248;1.199495031738281;-0.7346370809312978;-1.2158683352519084;-1.8860214939541986;-42.6;-16.349999999999998;-3.0;0.0;0.0;0.0
19.96;2025-05-04 11:23:08;982.9587055914625;42.43706362266241;76.57642771583033;11.659762084960937;1.0558429321289062;2.7653029174804686;-0.16254211801526722;-1.0341409180610688;-2.0243155255114504;-44.699999999999996;-8.85;-8.4;0.0;0.0;0.0
20.11;2025-05-04 11:23:08;982.9638004747609;42.4697890394316;76.53277892571128;11.449072338867186;3.356670727539062;3.0238766967773434;-0.8273660269465649;-2.1983155305343516;-0.9856447451450383;-48.3;1.7999999999999998;-19.65;0.0;0.0;0.0
20.27;2025-05-04 11:23:08;983.0553524797365;42.4697890394316;75.74846749887818;10.817003100585938;1.4053963745117186;0.8571241943359375;-2.44372748248855;-1.9784839774809162;-0.8508147259389314;-48.15;2.85;-27.15;0.0;0.0;0.0
20.41;2025-05-04 11:23:08;983.1143160237231;42.49104657511073;75.2433675314522;10.137049829101562;1.5825672973632812;2.9089550170898435;-2.972122597282443;-1.4476907002900765;-1.4029250022137407;-44.25;11.549999999999999;-28.799999999999997;0.0;0.0;0.0
20.57;2025-05-04 11:23:08;983.1177999872878;42.51342292845719;75.21352358874783;10.479420666503906;2.3774422485351563;4.745307690429687;-2.241748916167939;-2.5425850657404583;-1.3965299024885498;-38.85;17.849999999999998;-31.5;0.0;0.0;0.0
20.72;2025-05-04 11:23:08;983.2081314409727;42.51342292845719;74.43976619045338;11.427524523925781;1.7238251953125;1.2042834350585936;-2.83462795319084;-2.714453370854962;-1.5484135209618324;-32.1;29.099999999999998;-34.5;0.0;0.0;0.0
20.85;2025-05-04 11:23:08;983.2123559571294;42.54055425688976;74.403581415092;12.095506787109374;2.1499930908203124;0.6440402465820312;-4.989776560580153;-0.9629954336183207;-1.6291516549923666;-23.849999999999998;32.85;-23.4;0.0;0.0;0.0
20.99;2025-05-04 11:23:09;983.3101749266139;42.56796528973916;73.56575559329185;11.188104357910156;-1.2018892333984375;3.2920272827148436;-4.078208387251909;-0.6461715347328245;-1.7200153635877864;-16.95;20.55;4.2;0.0;0.0;0.0
21.15;2025-05-04 11:23:09;983.3972675359757;42.56796528973916;72.81985853151102;10.024522351074218;-1.3455413330078123;2.2577321655273437;-1.2987381691908397;-0.39276570812213746;-2.770410493450382;-12.45;14.399999999999999;10.35;0.0;0.0;0.0
21.29;2025-05-04 11:23:09;983.4014053606836;42.594537209338085;72.78442182347518;9.854534033203125;1.7836802368164062;3.7612908081054686;-0.5715620379389313;-0.8033844029770992;-2.4567841444274814;-7.199999999999999;14.1;12.6;0.0;0.0;0.0
21.46;2025-05-04 11:23:09;983.4848634153203;42.594537209338085;72.06970520860246;10.206481677246094;2.2936451904296873;3.744531396484375;-1.1497856380916032;-1.9726218027328246;-1.0128239189770993;-11.1;10.799999999999999;13.049999999999999;0.0;0.0;0.0
21.61;2025-05-04 11:23:09;983.5813442963575;42.62642351285679;71.24352514170333;11.793837377929687;-0.8882488159179687;1.3024457031249999;-0.37437979641221375;-2.1151792341068703;-1.1900214738625956;-20.25;4.05;11.4;0.0;0.0;0.0
21.8;2025-05-04 11:23:09;983.5853953996442;42.652436023622045;71.20883638005905;12.823344091796875;1.4006079711914061;1.8531120849609375;0.5704961879847329;-1.8122113846259544;-1.7173507387022902;-28.2;10.35;4.35;0.0;0.0;0.0
21.98;2025-05-04 11:23:09;983.6914156714821;42.652436023622045;70.30104779360077;12.11705460205078;3.356670727539062;1.4030021728515625;-0.7189157941068703;-1.9462420163664125;-0.973920395648855;-31.799999999999997;14.399999999999999;-0.15;0.0;0.0;0.0
22.13;2025-05-04 11:23:10;983.6952927603212;42.67732971671998;70.26785208732309;11.092336291503905;2.6288334228515624;1.5275006591796874;-1.9646279280763361;-1.9166646801374048;-0.647237384687023;-35.1;10.95;-3.75;0.0;0.0;0.0
23.63;2025-05-04 11:23:10;983.7892868884368;42.71145365557334;69.46310504037183;9.974244116210937;3.0142998901367184;2.1260510742187497;-2.4330689829465655;-2.2193660671297715;-0.6030046115877863;-41.55;9.45;-6.75;0.0;0.0;0.0
23.77;2025-05-04 11:23:10;983.8525678033694;42.71145365557334;68.92134956574462;9.706093530273437;2.834734765625;1.707065783691406;-3.238851548320611;-2.2918438640152674;-0.7013292698625955;-43.949999999999996;5.3999999999999995;-10.95;0.0;0.0;0.0
23.93;2025-05-04 11:23:10;983.8570115807327;42.739983506090056;68.883306916947;10.014945544433592;2.540247961425781;2.607285607910156;-4.2173018062748096;-2.0570904116030535;-1.1020888526412214;-48.0;3.0;-16.8;0.0;0.0;0.0
24.09;2025-05-04 11:23:10;983.9352014483683;42.739983506090056;68.21395553172043;10.120290417480469;1.0271125122070313;4.015076184082031;-4.183993995206107;-2.2585360529465652;-1.730140938152672;-46.949999999999996;6.8999999999999995;-23.7;0.0;0.0;0.0
24.25;2025-05-04 11:23:10;984.0547426405574;42.76487719918799;67.19069567162383;10.89122335205078;0.9600748657226562;2.0350714111328125;-3.494655537328245;-1.854312457816794;-2.2497427908244276;-42.15;15.899999999999999;-27.599999999999998;0.0;0.0;0.0
24.39;2025-05-04 11:23:10;984.0588383239411;42.791169414370074;67.15563884185013;13.09388887939453;0.7589619262695312;3.1364041748046874;-3.754989388641222;-0.8071148778167939;-2.121307871343512;-36.0;21.599999999999998;-16.349999999999998;0.0;0.0;0.0
24.55;2025-05-04 11:23:10;984.2047121644566;42.791169414370074;65.90711486594586;14.209586853027343;-0.565031591796875;3.986345764160156;-1.1023553151297711;-1.2806187199694659;-2.551644790351145;-29.549999999999997;23.7;-10.35;0.0;0.0;0.0
24.71;2025-05-04 11:23:11;984.2085031549219;42.815503698634345;65.87467004191355;12.342109558105468;1.656787548828125;0.6248866333007812;-0.7015957323511451;-1.413849964244275;-2.397363009480916;-19.349999999999998;30.9;-12.75;0.0;0.0;0.0
24.86;2025-05-04 11:23:11;984.3045647482696;42.839837982898615;65.05256998327714;11.262324609375;2.4756045166015626;1.0606313354492187;-2.8396907404732827;-0.3799755086717557;-1.6035712560916031;-11.25;28.799999999999997;-3.0;0.0;0.0;0.0
25.02;2025-05-04 11:23:11;984.3863533230248;42.839837982898615;64.35267035285021;10.445901843261717;-0.6392518432617187;3.392583752441406;-2.2497427908244276;-0.44952221818320615;-1.5055130603053435;-7.199999999999999;18.75;8.1;0.0;0.0;0.0
25.17;2025-05-04 11:23:11;984.3904497286709;42.86613019808071;64.31761690518826;8.738836059570312;-0.33758243408203126;4.455609289550781;0.9821807327938933;-1.7455957624885499;-2.441595782580153;-6.75;15.149999999999999;8.549999999999999;0.0;0.0;0.0
25.34;2025-05-04 11:23:11;984.4750529657514;42.86613019808071;63.59368299345782;8.525752111816406;3.883395092773437;1.637633935546875;0.4330015438931298;-3.011026120610687;-1.4106524143816794;-10.799999999999999;22.349999999999998;5.1;0.0;0.0;0.0
25.48;2025-05-04 11:23:11;984.5840073470464;42.885429802842026;62.661455148192516;9.866505041503906;3.1507693847656246;-0.7230489013671875;-3.203412037343512;-2.0661501362137407;-0.5481133389465649;-19.05;16.8;6.0;0.0;0.0;0.0
25.65;2025-05-04 11:23:11;984.5885400165247;42.914519062192426;62.622674848901646;11.841721411132811;1.3431471313476562;2.2098481323242187;-5.499252838687023;-0.7671455045343513;-0.7711424418625955;-23.849999999999998;-6.45;12.75;0.0;0.0;0.0
25.79;2025-05-04 11:23:11;984.6968950326066;42.914519062192426;61.695661543636234;12.773065856933593;-2.858676782226562;5.322310290527343;-2.408554434;-1.3765452158473284;-1.9470414038320614;-31.95;-24.3;4.6499999999999995;0.0;0.0;0.0
25.95;2025-05-04 11:23:12;984.7003383236971;42.936615711122045;61.666204393915656;12.164938635253906;0.5889736083984375;2.0925322509765625;0.505479340778626;-1.737868350320611;-2.882058276152672;-41.55;-15.6;-2.25;0.0;0.0;0.0
26.11;2025-05-04 11:23:12;984.8199608706819;42.95283856729823;60.64289242167813;13.223175769042967;5.078101721191406;3.411737365722656;-0.7767381541221374;-1.8007534976183208;-1.7786371110687025;-47.1;-3.15;-11.1;0.0;0.0;0.0
26.25;2025-05-04 11:23:12;984.9541811427764;42.95283856729823;59.49482391081495;12.97896719970703;2.4947581298828125;2.3535002319335936;-2.0901317601832066;-2.541785678274809;-0.7050597447022902;-49.05;0.75;-19.65;0.0;0.0;0.0
26.4;2025-05-04 11:23:12;984.9577120948202;42.975494625061515;59.46462321714978;12.378022583007812;0.3016694091796875;0.718260498046875;-2.239883678748092;-1.596643231389313;-1.6523338914961834;-46.65;5.55;-30.45;0.0;0.0;0.0
26.58;2025-05-04 11:23:12;985.038653496568;42.975494625061515;58.77234488048188;11.061211669921875;1.6472107421875;4.043806604003906;-1.2116049354351146;-1.7128208763969468;-2.1087841343816796;-41.699999999999996;16.2;-33.9;0.0;0.0;0.0
26.74;2025-05-04 11:23:12;985.0433180487006;43.00542299766241;58.73245114618881;10.730811840820312;4.297591979980469;3.31357509765625;-1.94784079129771;-2.8458193777099243;-1.3269831929770994;-30.599999999999998;26.099999999999998;-39.3;0.0;0.0;0.0
26.9;2025-05-04 11:23:12;985.1639161620344;43.03255432609498;57.701084944100174;10.97502041015625;2.760514514160156;1.1875240234375;-4.142425846992366;-2.6115988502748095;-1.2771547076183207;-24.3;33.0;-32.699999999999996;0.0;0.0;0.0
27.02;2025-05-04 11:23:12;985.2500787424661;43.03255432609498;56.96427720815893;11.793837377929687;1.4006079711914061;2.9185318237304685;-5.286349310335878;-1.7892956106106872;-1.8170077094198476;-18.0;30.599999999999998;-11.1;0.0;0.0;0.0
27.16;2025-05-04 11:23:13;985.2534794497503;43.054371270607774;56.93519758676046;12.454637036132812;-0.34715924072265625;4.740519287109374;-3.251641747770993;-1.7781041860916031;-2.7496264193435116;-14.25;19.05;6.75;0.0;0.0;0.0
27.73;2025-05-04 11:23:13;985.3686219311628;43.054371270607774;55.95065631353217;11.516109985351562;1.8770541015625;1.8411410766601561;-2.635846936732825;-1.4519541001068703;-2.8463523026870234;-15.75;11.4;13.65;0.0;0.0;0.0
27.89;2025-05-04 11:23:13;985.4534716141975;43.07702732837106;55.22519730086549;11.489773767089844;1.7525556152343749;1.8052280517578123;-3.7238132774809163;-0.33361103566412215;-2.135163920748092;-14.25;-5.55;16.95;0.0;0.0;0.0
28.04;2025-05-04 11:23:13;985.4585296239193;43.10947304072343;55.18195325950785;11.97100830078125;-0.7254431030273437;5.3199160888671875;-1.4258407762290077;-1.0589219294961834;-1.9824809148091604;-19.05;-20.55;15.899999999999999;0.0;0.0;0.0
28.19;2025-05-04 11:23:13;985.5748614648846;43.10947304072343;54.187410275922744;11.863269226074218;-0.3064578125;4.187458703613281;1.86417156989313;-2.91136914989313;-2.3925666846870235;-29.25;-12.45;9.6;0.0;0.0;0.0
28.34;2025-05-04 11:23:13;985.5772598129041;43.12485678364911;54.166907343628274;14.226346264648436;3.009511486816406;-1.9536685546875;0.26619602606106874;-2.652367611022901;-1.3072649688244278;-42.6;4.35;-6.0;0.0;0.0;0.0
28.49;2025-05-04 11:23:13;985.6629921391442;43.12485678364911;53.43402769698977;13.836091394042969;4.338293408203125;1.1348515869140625;-3.4032589037557255;-1.390667727740458;-0.37917612120610694;-46.65;3.5999999999999996;-9.299999999999999;0.0;0.0;0.0
28.63;2025-05-04 11:23:14;985.7551153953596;43.15814160925197;52.64657294743982;10.433930834960936;0.9457096557617187;3.1603461914062496;-2.976119534610687;-2.560171589984733;-0.5001500910076336;-47.1;-4.35;-16.95;0.0;0.0;0.0
28.79;2025-05-04 11:23:14;985.7573395296978;43.17240653451033;52.62756214219624;9.464279162597656;1.2210428466796874;0.6344634399414062;-2.6534334609770993;-2.4978193676641225;-1.4141164267328246;-49.8;0.75;-32.1;0.0;0.0;0.0
28.94;2025-05-04 11:23:14;985.8148895914954;43.17240653451033;52.13566462506651;9.746794958496093;4.797980126953124;2.6695348510742187;-4.670021574320611;-2.074144010870229;-0.9808484203511452;-45.449999999999996;10.35;-35.699999999999996;0.0;0.0;0.0
29.08;2025-05-04 11:23:14;985.8175063031174;43.18918879952018;52.113299364202945;9.399635717773437;3.1507693847656246;4.908113403320312;-4.72677808438168;-4.0387719389465655;-0.6770811834045802;-42.15;18.75;-37.05;0.0;0.0;0.0
29.24;2025-05-04 11:23:14;985.9086902015893;43.20876810869834;51.33397270700049;11.334150659179686;2.5905261962890624;-3.0789433349609374;-6.463847047236642;-2.6249219747022905;-2.307831613328245;-30.15;29.25;-28.95;0.0;0.0;0.0
29.39;2025-05-04 11:23:14;985.9783051744175;43.20876810869834;50.739029710120754;11.688492504882811;3.143586779785156;0.5530605834960938;-8.731442824793893;0.7023951198167939;-0.4303369190076336;-22.65;10.799999999999999;10.5;0.0;0.0;0.0
29.54;2025-05-04 11:23:14;985.9819688891678;43.2322632797121;50.70771983870767;10.819397302246093;-3.6487633300781246;-1.1755530151367186;-8.25260973287023;0.5510444263206107;-0.38423890848854964;-20.099999999999998;-37.5;4.35;0.0;0.0;0.0
29.7;2025-05-04 11:23:14;986.0608343423727;43.2322632797121;50.03376356907667;8.257601525878906;-0.8379705810546875;-2.3774422485351563;-7.4233784685038176;2.3888362098473284;0.058088822503816806;-20.25;-52.65;-32.25;0.0;0.0;0.0
29.84;2025-05-04 11:23:15;986.1108126284462;43.25603815514272;49.606689405941;6.7277066650390625;-1.695094775390625;0.22026655273437498;-6.2989067668244285;1.4583491998320612;1.5316263841832063;-23.099999999999998;-37.5;-61.65;0.0;0.0;0.0
29.99;2025-05-04 11:23:15;986.1155234436874;43.28624623216044;49.56643547843812;7.314286071777343;-2.3822306518554686;-1.6927005737304686;-3.43496793989313;0.7103889944732825;0.5611700008854963;-23.55;-15.899999999999999;-72.14999999999999;0.0;0.0;0.0
